ja,n,jp,s,sc,madm,mev,mabs,nro,nmate,lm,nlm,h,sp
VN,,,,,6.60,,,,,,,"<b>COLEGIUL NATIONAL ""EMIL BOTTA"" ADJUD</b><br/>Umanist/Liceal/Zi",<b>(111) Ştiinţe Sociale</b><br/>Limba română
VN,,,,,2.84,,,,,,,"<b>LICEUL TEHNOLOGIC ""EREMIA GRIGORESCU"" MARASESTI</b><br/>Servicii/Liceal/Zi",<b>(154) Economic</b><br/>Limba română
VN,,,,,2.74,,,,,,,"<b>LICEUL TEHNOLOGIC ""EREMIA GRIGORESCU"" MARASESTI</b><br/>Real/Liceal/Zi",<b>(155) Ştiinţe ale Naturii</b><br/>Limba română
VN,,,,,6.44,,,,,,,"<b>LICEUL TEORETIC ""DUILIU ZAMFIRESCU"" ODOBESTI</b><br/>Umanist/Liceal/Zi",<b>(159) Filologie</b><br/>Limba română
VN,,,,,5.84,,,,,,,"<b>LICEUL TEORETIC ""DUILIU ZAMFIRESCU"" ODOBESTI</b><br/>Real/Liceal/Zi",<b>(160) Ştiinţe ale Naturii</b><br/>Limba română
VN,,,,,3.00,,,,,,,<b>LICEUL DE AGRICULTURA SI INDUSTRIE ALIMENTARA ODOBESTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(143) Agricultură</b><br/>Limba română
VN,,,,,3.75,,,,,,,"<b>LICEUL TEHNOLOGIC ""ALEXANDRU IOAN CUZA"" PANCIU</b><br/>Servicii/Liceal/Zi",<b>(153) Turism şi alimentaţie</b><br/>Limba română
VN,,,,,5.88,,,,,,,"<b>LICEUL TEORETIC ""IOAN SLAVICI"" PANCIU</b><br/>Servicii/Liceal/Zi",<b>(163) Economic</b><br/>Limba română
VN,,,,,5.70,,,,,,,"<b>LICEUL TEORETIC ""IOAN SLAVICI"" PANCIU</b><br/>Umanist/Liceal/Zi",<b>(164) Filologie</b><br/>Limba română
VN,,,,,7.15,,,,,,,"<b>LICEUL TEORETIC ""IOAN SLAVICI"" PANCIU</b><br/>Real/Liceal/Zi",<b>(165) Matematică-Informatică</b><br/>Limba română
VN,,,,,4.16,,,,,,,"<b>LICEUL TEORETIC ""IOAN SLAVICI"" PANCIU</b><br/>Real/Liceal/Zi",<b>(166) Ştiinţe ale Naturii</b><br/>Limba română
VN,,,,,6.94,,,,,,,"<b>LICEUL TEORETIC ""IOAN SLAVICI"" PANCIU</b><br/>Umanist/Liceal/Zi",<b>(167) Ştiinţe Sociale</b><br/>Limba română
VN,,,,,4.00,,,,,,,"<b>LICEUL TEORETIC ""GRIGORE GHEBA"" DUMITRESTI</b><br/>Umanist/Liceal/Zi",<b>(161) Filologie</b><br/>Limba română
VN,,,,,2.48,,,,,,,"<b>LICEUL TEORETIC ""GRIGORE GHEBA"" DUMITRESTI</b><br/>Real/Liceal/Zi",<b>(162) Ştiinţe ale Naturii</b><br/>Limba română
VN,,,,,3.09,,,,,,,"<b>LICEUL ""SIMION MEHEDINTI"" VIDRA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(149) Agricultură</b><br/>Limba română
VN,,,,,4.97,,,,,,,"<b>LICEUL ""SIMION MEHEDINTI"" VIDRA</b><br/>Servicii/Liceal/Zi",<b>(150) Economic</b><br/>Limba română
VN,,,,,3.96,,,,,,,"<b>LICEUL ""SIMION MEHEDINTI"" VIDRA</b><br/>Real/Liceal/Zi",<b>(151) Matematică-Informatică</b><br/>Limba română
VN,,,,,6.20,,,,,,,"<b>LICEUL ""SIMION MEHEDINTI"" VIDRA</b><br/>Umanist/Liceal/Zi",<b>(152) Ştiinţe Sociale</b><br/>Limba română
B,,,,,9.38,,,,,,,"<b>Liceul Teoretic ""Nicolae Iorga""</b><br/>Real/Liceal/Zi",<b>(137) Matematică-Informatică</b><br/>Limba română
B,,,,,9.33,,,,,,,"<b>Liceul Teoretic ""Nicolae Iorga""</b><br/>Real/Liceal/Zi",<b>(138) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.21,,,,,,,"<b>Liceul Teoretic ""Nicolae Iorga""</b><br/>Umanist/Liceal/Zi",<b>(140) Filologie</b><br/>Limba română
B,,,,,9.26,,,,,,,"<b>Liceul Teoretic ""Nicolae Iorga""</b><br/>Umanist/Liceal/Zi",<b>(141) Ştiinţe Sociale</b><br/>Limba română
B,,,,,9.34,,,,,,,"<b>Liceul Teoretic ""Nicolae Iorga""</b><br/>Real/Liceal/Zi",<b>(139) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.19,,,,,,,"<b>Liceul Teoretic ""Jean Monnet""</b><br/>Real/Liceal/Zi",<b>(130) Matematică-Informatică</b><br/>Limba română
B,,,,,9.19,,,,,,,"<b>Liceul Teoretic ""Jean Monnet""</b><br/>Real/Liceal/Zi",<b>(131) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.08,,,,,,,"<b>Liceul Teoretic ""Jean Monnet""</b><br/>Umanist/Liceal/Zi",<b>(132) Ştiinţe Sociale</b><br/>Limba română
B,,,,,9.03,,,,,,,"<b>Liceul Teoretic ""George Călinescu""</b><br/>Real/Liceal/Zi",<b>(167) Matematică-Informatică</b><br/>Limba română
B,,,,,8.96,,,,,,,"<b>Liceul Teoretic ""George Călinescu""</b><br/>Umanist/Liceal/Zi",<b>(168) Filologie</b><br/>Limba română
B,,,,,8.58,,,,,,,"<b>Liceul Teoretic ""C-tin Brâncoveanu""</b><br/>Real/Liceal/Zi",<b>(133) Matematică-Informatică</b><br/>Limba română
B,,,,,8.29,,,,,,,"<b>Liceul Teoretic ""C-tin Brâncoveanu""</b><br/>Real/Liceal/Zi",<b>(134) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,8.32,,,,,,,"<b>Liceul Teoretic ""C-tin Brâncoveanu""</b><br/>Umanist/Liceal/Zi",<b>(135) Filologie</b><br/>Limba română
B,,,,,8.24,,,,,,,"<b>Liceul Teoretic ""C-tin Brâncoveanu""</b><br/>Umanist/Liceal/Zi",<b>(136) Ştiinţe Sociale</b><br/>Limba română
B,,,,,5.29,,,,,,,"<b>Liceul Teoretic Bulgar ""Hristo Botev""</b><br/>Real/Liceal/Zi",<b>(149) Matematică-Informatică</b><br/>Limba română
B,,,,,8.00,,,,,,,"<b>Liceul Teoretic Bulgar ""Hristo Botev""</b><br/>Umanist/Liceal/Zi",<b>(150) Filologie</b><br/>Limba română
B,,,,,6.94,,,,,,,"<b>Liceul Teoretic Bulgar ""Hristo Botev""</b><br/>Umanist/Liceal/Zi",<b>(151) Filologie</b><br/>Limba română
B,,,,,5.65,,,,,,,"<b>Liceul Teoretic Bulgar ""Hristo Botev""</b><br/>Umanist/Liceal/Zi",<b>(154) Filologie</b><br/>Limba română
B,,,,,6.62,,,,,,,"<b>Liceul Teoretic Bulgar ""Hristo Botev""</b><br/>Umanist/Liceal/Zi",<b>(153) Filologie</b><br/>Limba română
B,,,,,6.98,,,,,,,"<b>Liceul Teoretic Bulgar ""Hristo Botev""</b><br/>Umanist/Liceal/Zi",<b>(152) Filologie</b><br/>Limba română
B,,,,,8.91,,,,,,,"<b>Liceul Teoretic ""Alexandru Vlahuţă""</b><br/>Umanist/Liceal/Zi",<b>(142) Filologie</b><br/>Limba română
B,,,,,8.68,,,,,,,"<b>Liceul Teoretic ""Alexandru Vlahuţă""</b><br/>Umanist/Liceal/Zi",<b>(143) Filologie</b><br/>Limba română
B,,,,,8.86,,,,,,,"<b>Liceul Teoretic ""Alexandru Vlahuţă""</b><br/>Umanist/Liceal/Zi",<b>(144) Filologie</b><br/>Limba română
B,,,,,6.26,,,,,,,"<b>Colegiul Tehnic ""Mircea cel Bătrân""</b><br/>Servicii/Liceal/Zi",<b>(177) Economic</b><br/>Limba română
B,,,,,2.89,,,,,,,"<b>Colegiul Tehnic ""Mircea cel Bătrân""</b><br/>Tehnic/Liceal/Zi",<b>(178) Mecanică</b><br/>Limba română
B,,,,,7.77,,,,,,,"<b>Colegiul Tehnic ""Media""</b><br/>Umanist/Liceal/Zi",<b>(161) Filologie</b><br/>Limba română
B,,,,,5.81,,,,,,,"<b>Colegiul Tehnic ""Media""</b><br/>Tehnic/Liceal/Zi",<b>(162) Producţie media</b><br/>Limba română
B,,,,,5.60,,,,,,,"<b>Colegiul Tehnic ""Media""</b><br/>Tehnic/Liceal/Zi",<b>(163) Tehnici poligrafice</b><br/>Limba română
B,,,,,8.13,,,,,,,"<b>Colegiul Tehnic de Arhitectură Şi Lucrări Publice ""Ioan N. Socolescu""</b><br/>Real/Liceal/Zi",<b>(179) Matematică-Informatică</b><br/>Limba română
B,,,,,7.05,,,,,,,"<b>Colegiul Tehnic de Arhitectură Şi Lucrări Publice ""Ioan N. Socolescu""</b><br/>Tehnic/Liceal/Zi","<b>(180) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română"
B,,,,,9.68,,,,,,,"<b>Colegiul Naţional de Informatică ""Tudor Vianu""</b><br/>Real/Liceal/Zi",<b>(115) Matematică-Informatică</b><br/>Limba română
B,,,,,9.68,,,,,,,"<b>Colegiul Naţional de Informatică ""Tudor Vianu""</b><br/>Real/Liceal/Zi",<b>(116) Matematică-Informatică</b><br/>Limba română
B,,,,,8.69,,,,,,,"<b>Colegiul Naţional ""Aurel Vlaicu""</b><br/>Real/Liceal/Zi",<b>(117) Matematică-Informatică</b><br/>Limba română
B,,,,,8.62,,,,,,,"<b>Colegiul Naţional ""Aurel Vlaicu""</b><br/>Real/Liceal/Zi",<b>(118) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,8.60,,,,,,,"<b>Colegiul Naţional ""Aurel Vlaicu""</b><br/>Umanist/Liceal/Zi",<b>(119) Filologie</b><br/>Limba română
B,,,,,9.58,,,,,,,"<b>Colegiul German ""Goethe""</b><br/>Real/Liceal/Zi",<b>(120) Teor.real spec.germană</b><br/>Limba germană
B,,,,,8.79,,,,,,,"<b>Colegiul German ""Goethe""</b><br/>Real/Liceal/Zi",<b>(121) Matematică-Informatică</b><br/>Limba germană
B,,,,,8.42,,,,,,,"<b>Colegiul German ""Goethe""</b><br/>Umanist/Liceal/Zi",<b>(122) Filologie</b><br/>Limba germană
B,,,,,9.15,,,,,,,"<b>Colegiul German ""Goethe""</b><br/>Umanist/Liceal/Zi",<b>(123) Teor.uman.spec.germană</b><br/>Limba germană
B,,,,,8.93,,,,,,,"<b>Colegiul Economic ""V. Madgearu""</b><br/>Servicii/Liceal/Zi",<b>(156) Economic</b><br/>Limba română
B,,,,,9.10,,,,,,,"<b>Colegiul Economic ""V. Madgearu""</b><br/>Servicii/Liceal/Zi",<b>(157) Turism şi alimentaţie</b><br/>Limba română
B,,,,,6.92,,,,,,,"<b>Colegiul Tehnologic ""Viaceslav Harnaj""</b><br/>Servicii/Liceal/Zi",<b>(181) Economic</b><br/>Limba română
B,,,,,6.11,,,,,,,"<b>Colegiul Tehnologic ""Viaceslav Harnaj""</b><br/>Servicii/Liceal/Zi",<b>(182) Turism şi alimentaţie</b><br/>Limba română
B,,,,,5.25,,,,,,,"<b>Colegiul Tehnologic ""Viaceslav Harnaj""</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(183) Agricultură</b><br/>Limba română
B,,,,,7.62,,,,,,,"<b>Colegiul Tehnic Mecanic ""Griviţa""</b><br/>Umanist/Liceal/Zi",<b>(164) Filologie</b><br/>Limba română
B,,,,,5.95,,,,,,,"<b>Colegiul Tehnic Mecanic ""Griviţa""</b><br/>Servicii/Liceal/Zi",<b>(165) Turism şi alimentaţie</b><br/>Limba română
B,,,,,5.60,,,,,,,"<b>Colegiul Tehnic Mecanic ""Griviţa""</b><br/>Tehnic/Liceal/Zi",<b>(166) Mecanică</b><br/>Limba română
B,,,,,7.41,,,,,,,"<b>Colegiul Tehnic Feroviar ""Mihai I""</b><br/>Real/Liceal/Zi",<b>(174) Matematică-Informatică</b><br/>Limba română
B,,,,,7.08,,,,,,,"<b>Colegiul Tehnic Feroviar ""Mihai I""</b><br/>Real/Liceal/Zi",<b>(175) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,5.29,,,,,,,"<b>Colegiul Tehnic Feroviar ""Mihai I""</b><br/>Tehnic/Liceal/Zi",<b>(176) Electric</b><br/>Limba română
B,,,,,7.67,,,,,,,"<b>Colegiul Tehnic ""Dinicu Golescu""</b><br/>Umanist/Liceal/Zi",<b>(158) Filologie</b><br/>Limba română
B,,,,,7.25,,,,,,,"<b>Colegiul Tehnic ""Dinicu Golescu""</b><br/>Servicii/Liceal/Zi",<b>(159) Turism şi alimentaţie</b><br/>Limba română
B,,,,,6.15,,,,,,,"<b>Colegiul Tehnic ""Dinicu Golescu""</b><br/>Tehnic/Liceal/Zi",<b>(160) Mecanică</b><br/>Limba română
B,,,,,9.17,,,,,,,"<b>Liceul Teoretic Bilingv ""Miguel de Cervantes""</b><br/>Real/Liceal/Zi",<b>(145) Matematică-Informatică</b><br/>Limba română
B,,,,,9.06,,,,,,,"<b>Liceul Teoretic Bilingv ""Miguel de Cervantes""</b><br/>Umanist/Liceal/Zi",<b>(147) Filologie</b><br/>Limba română
B,,,,,8.60,,,,,,,"<b>Liceul Teoretic Bilingv ""Miguel de Cervantes""</b><br/>Real/Liceal/Zi",<b>(146) Matematică-Informatică</b><br/>Limba română
B,,,,,7.93,,,,,,,"<b>Liceul Teoretic Bilingv ""Miguel de Cervantes""</b><br/>Umanist/Liceal/Zi",<b>(148) Filologie</b><br/>Limba română
B,,,,,8.23,,,,,,,"<b>Liceul Greco-Catolic ""Timotei Cipariu""</b><br/>Real/Liceal/Zi",<b>(155) Matematică-Informatică</b><br/>Limba română
B,,,,,8.08,,,,,,,"<b>Liceul ""Dimitrie Paciurea""</b><br/>Umanist/Liceal/Zi",<b>(184) Filologie</b><br/>Limba română
B,,,,,8.16,,,,,,,"<b>Colegiul Tehnic de Aeronautică ""Henri Coandă""</b><br/>Real/Liceal/Zi",<b>(169) Matematică-Informatică</b><br/>Limba română
B,,,,,8.11,,,,,,,"<b>Colegiul Tehnic de Aeronautică ""Henri Coandă""</b><br/>Umanist/Liceal/Zi",<b>(170) Filologie</b><br/>Limba română
B,,,,,6.81,,,,,,,"<b>Colegiul Tehnic de Aeronautică ""Henri Coandă""</b><br/>Tehnic/Liceal/Zi",<b>(171) Mecanică</b><br/>Limba română
B,,,,,6.32,,,,,,,"<b>Colegiul Tehnic de Aeronautică ""Henri Coandă""</b><br/>Tehnic/Liceal/Zi",<b>(172) Electric</b><br/>Limba română
B,,,,,6.42,,,,,,,"<b>Colegiul Tehnic de Aeronautică ""Henri Coandă""</b><br/>Tehnic/Liceal/Zi",<b>(173) Electromecanică</b><br/>Limba română
B,,,,,9.22,,,,,,,"<b>Colegiul Naţional ""Ion Neculce""</b><br/>Real/Liceal/Zi",<b>(124) Matematică-Informatică</b><br/>Limba română
B,,,,,9.20,,,,,,,"<b>Colegiul Naţional ""Ion Neculce""</b><br/>Real/Liceal/Zi",<b>(125) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.10,,,,,,,"<b>Colegiul Naţional ""Ion Neculce""</b><br/>Umanist/Liceal/Zi",<b>(126) Filologie</b><br/>Limba română
B,,,,,9.12,,,,,,,"<b>Colegiul Naţional ""Ion Neculce""</b><br/>Umanist/Liceal/Zi",<b>(129) Ştiinţe Sociale</b><br/>Limba română
B,,,,,8.20,,,,,,,"<b>Colegiul Naţional ""Ion Neculce""</b><br/>Umanist/Liceal/Zi",<b>(127) Filologie</b><br/>Limba română
B,,,,,9.03,,,,,,,"<b>Colegiul Naţional ""Ion Neculce""</b><br/>Umanist/Liceal/Zi",<b>(128) Filologie</b><br/>Limba română
B,,,,,9.47,,,,,,,"<b>Colegiul Naţional ""I.L.Caragiale""</b><br/>Real/Liceal/Zi",<b>(105) Matematică-Informatică</b><br/>Limba română
B,,,,,9.51,,,,,,,"<b>Colegiul Naţional ""I.L.Caragiale""</b><br/>Real/Liceal/Zi",<b>(109) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.36,,,,,,,"<b>Colegiul Naţional ""I.L.Caragiale""</b><br/>Umanist/Liceal/Zi",<b>(110) Filologie</b><br/>Limba română
B,,,,,9.43,,,,,,,"<b>Colegiul Naţional ""I.L.Caragiale""</b><br/>Umanist/Liceal/Zi",<b>(114) Ştiinţe Sociale</b><br/>Limba română
B,,,,,9.47,,,,,,,"<b>Colegiul Naţional ""I.L.Caragiale""</b><br/>Real/Liceal/Zi",<b>(106) Matematică-Informatică</b><br/>Limba română
B,,,,,9.53,,,,,,,"<b>Colegiul Naţional ""I.L.Caragiale""</b><br/>Real/Liceal/Zi",<b>(107) Matematică-Informatică</b><br/>Limba română
B,,,,,9.07,,,,,,,"<b>Colegiul Naţional ""I.L.Caragiale""</b><br/>Umanist/Liceal/Zi",<b>(111) Filologie</b><br/>Limba română
B,,,,,9.33,,,,,,,"<b>Colegiul Naţional ""I.L.Caragiale""</b><br/>Umanist/Liceal/Zi",<b>(112) Filologie</b><br/>Limba română
B,,,,,9.60,,,,,,,"<b>Colegiul Naţional ""I.L.Caragiale""</b><br/>Real/Liceal/Zi",<b>(108) Matematică-Informatică</b><br/>Limba română
B,,,,,9.36,,,,,,,"<b>Colegiul Naţional ""I.L.Caragiale""</b><br/>Umanist/Liceal/Zi",<b>(113) Filologie</b><br/>Limba română
B,,,,,9.73,,,,,,,<b>Colegiul Național ”Spiru Haret”</b><br/>Real/Liceal/Zi,<b>(196) Matematică-Informatică</b><br/>Limba română
B,,,,,9.68,,,,,,,<b>Colegiul Național ”Spiru Haret”</b><br/>Real/Liceal/Zi,<b>(198) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.51,,,,,,,<b>Colegiul Național ”Spiru Haret”</b><br/>Umanist/Liceal/Zi,<b>(199) Filologie</b><br/>Limba română
B,,,,,9.57,,,,,,,<b>Colegiul Național ”Spiru Haret”</b><br/>Umanist/Liceal/Zi,<b>(200) Ştiinţe Sociale</b><br/>Limba română
B,,,,,9.79,,,,,,,<b>Colegiul Național ”Spiru Haret”</b><br/>Real/Liceal/Zi,<b>(197) Matematică-Informatică</b><br/>Limba română
B,,,,,7.73,,,,,,,<b>Liceul Tehnologic ”Nikola Tesla”</b><br/>Servicii/Liceal/Zi,<b>(248) Economic</b><br/>Limba română
B,,,,,6.31,,,,,,,<b>Liceul Tehnologic ”Nikola Tesla”</b><br/>Tehnic/Liceal/Zi,<b>(249) Electric</b><br/>Limba română
B,,,,,8.30,,,,,,,<b>Liceul Teoretic Bilingv ”Ita Wegman”</b><br/>Real/Liceal/Zi,<b>(227) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,8.29,,,,,,,<b>Liceul Teoretic Bilingv ”Ita Wegman”</b><br/>Umanist/Liceal/Zi,<b>(228) Ştiinţe Sociale</b><br/>Limba română
B,,,,,6.53,,,,,,,"<b>Liceul Tehnologic ""Ion I.C. Brătianu""</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(245) Industrie alimentară</b><br/>Limba română
B,,,,,6.22,,,,,,,"<b>Liceul Tehnologic ""Ion I.C. Brătianu""</b><br/>Servicii/Liceal/Zi",<b>(246) Turism şi alimentaţie</b><br/>Limba română
B,,,,,3.46,,,,,,,"<b>Liceul Tehnologic ""Ion I.C. Brătianu""</b><br/>Tehnic/Liceal/Zi",<b>(247) Mecanică</b><br/>Limba română
B,,,,,7.05,,,,,,,<b>Liceul Tehnologic ”Constantin Brâncuși”</b><br/>Servicii/Liceal/Zi,<b>(242) Turism şi alimentaţie</b><br/>Limba română
B,,,,,5.45,,,,,,,<b>Liceul Tehnologic ”Constantin Brâncuși”</b><br/>Tehnic/Liceal/Zi,<b>(243) Fabricarea produselor din lemn</b><br/>Limba română
B,,,,,6.45,,,,,,,<b>Liceul Tehnologic ”Constantin Brâncuși”</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(244) Protecţia mediului</b><br/>Limba română
B,,,,,6.16,,,,,,,<b>Liceul Teoretic ”Ady Endre”</b><br/>Real/Liceal/Zi,<b>(216) Ştiinţe ale Naturii</b><br/>Limba maghiară
B,,,,,7.53,,,,,,,<b>Colegiul Tehnic ”Dimitrie Leonida”</b><br/>Real/Liceal/Zi,<b>(235) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,6.24,,,,,,,<b>Colegiul Tehnic ”Dimitrie Leonida”</b><br/>Tehnic/Liceal/Zi,<b>(236) Electronică automatizări</b><br/>Limba română
B,,,,,4.22,,,,,,,<b>Colegiul Tehnic ”Dimitrie Leonida”</b><br/>Tehnic/Liceal/Zi,<b>(237) Mecanică</b><br/>Limba română
B,,,,,6.59,,,,,,,<b>Colegiul Tehnic ”Dimitrie Leonida”</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(238) Protecţia mediului</b><br/>Limba română
B,,,,,8.38,,,,,,,<b>Liceul Teoretic ”Mihail Sadoveanu”</b><br/>Real/Liceal/Zi,<b>(221) Matematică-Informatică</b><br/>Limba română
B,,,,,8.60,,,,,,,<b>Liceul Teoretic ”Mihail Sadoveanu”</b><br/>Umanist/Liceal/Zi,<b>(222) Filologie</b><br/>Limba română
B,,,,,8.52,,,,,,,<b>Liceul Teoretic ”Mihail Sadoveanu”</b><br/>Umanist/Liceal/Zi,<b>(223) Ştiinţe Sociale</b><br/>Limba română
B,,,,,8.50,,,,,,,<b>Colegiul Economic ”A.D.Xenopol”</b><br/>Servicii/Liceal/Zi,<b>(250) Economic</b><br/>Limba română
B,,,,,8.45,,,,,,,<b>Colegiul Economic ”A.D.Xenopol”</b><br/>Servicii/Liceal/Zi,<b>(251) Turism şi alimentaţie</b><br/>Limba română
B,,,,,8.92,,,,,,,<b>Colegiul Național ”Victor Babeș”</b><br/>Real/Liceal/Zi,<b>(212) Matematică-Informatică</b><br/>Limba română
B,,,,,8.59,,,,,,,<b>Colegiul Național ”Victor Babeș”</b><br/>Real/Liceal/Zi,<b>(213) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,8.74,,,,,,,<b>Colegiul Național ”Victor Babeș”</b><br/>Umanist/Liceal/Zi,<b>(214) Filologie</b><br/>Limba română
B,,,,,8.71,,,,,,,<b>Colegiul Național ”Victor Babeș”</b><br/>Umanist/Liceal/Zi,<b>(215) Ştiinţe Sociale</b><br/>Limba română
B,,,,,9.69,,,,,,,<b>Colegiul Național Bilingv ”George Coșbuc”</b><br/>Real/Liceal/Zi,<b>(201) Matematică-Informatică</b><br/>Limba română
B,,,,,9.68,,,,,,,<b>Colegiul Național Bilingv ”George Coșbuc”</b><br/>Real/Liceal/Zi,<b>(202) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.48,,,,,,,<b>Colegiul Național Bilingv ”George Coșbuc”</b><br/>Umanist/Liceal/Zi,<b>(203) Filologie</b><br/>Limba română
B,,,,,9.62,,,,,,,<b>Colegiul Național Bilingv ”George Coșbuc”</b><br/>Umanist/Liceal/Zi,<b>(204) Ştiinţe Sociale</b><br/>Limba română
B,,,,,8.99,,,,,,,<b>Colegiul Național ”Emil Racoviță”</b><br/>Real/Liceal/Zi,<b>(210) Matematică-Informatică</b><br/>Limba română
B,,,,,8.89,,,,,,,<b>Colegiul Național ”Emil Racoviță”</b><br/>Umanist/Liceal/Zi,<b>(211) Filologie</b><br/>Limba română
B,,,,,9.49,,,,,,,<b>Colegiul Național ”Mihai Viteazul”</b><br/>Real/Liceal/Zi,<b>(185) Matematică-Informatică</b><br/>Limba română
B,,,,,9.63,,,,,,,<b>Colegiul Național ”Mihai Viteazul”</b><br/>Real/Liceal/Zi,<b>(186) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.26,,,,,,,"<b>Colegiul Național ""Școala Centrală”</b><br/>Real/Liceal/Zi",<b>(205) Matematică-Informatică</b><br/>Limba română
B,,,,,9.11,,,,,,,"<b>Colegiul Național ""Școala Centrală”</b><br/>Umanist/Liceal/Zi",<b>(208) Filologie</b><br/>Limba română
B,,,,,8.71,,,,,,,"<b>Colegiul Național ""Școala Centrală”</b><br/>Real/Liceal/Zi",<b>(206) Matematică-Informatică</b><br/>Limba română
B,,,,,9.15,,,,,,,"<b>Colegiul Național ""Școala Centrală”</b><br/>Real/Liceal/Zi",<b>(207) Matematică-Informatică</b><br/>Limba română
B,,,,,8.46,,,,,,,"<b>Colegiul Național ""Școala Centrală”</b><br/>Umanist/Liceal/Zi",<b>(209) Filologie</b><br/>Limba română
B,,,,,9.38,,,,,,,<b>Colegiul Național ”Cantemir Vodă”</b><br/>Real/Liceal/Zi,<b>(187) Matematică-Informatică</b><br/>Limba română
B,,,,,9.35,,,,,,,<b>Colegiul Național ”Cantemir Vodă”</b><br/>Real/Liceal/Zi,<b>(189) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.48,,,,,,,<b>Colegiul Național ”Cantemir Vodă”</b><br/>Real/Liceal/Zi,<b>(188) Matematică-Informatică</b><br/>Limba română
B,,,,,7.29,,,,,,,<b>Liceul Tehnologic ”Sfântul Pantelimon”</b><br/>Real/Liceal/Zi,<b>(239) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,7.70,,,,,,,<b>Liceul Tehnologic ”Sfântul Pantelimon”</b><br/>Umanist/Liceal/Zi,<b>(240) Ştiinţe Sociale</b><br/>Limba română
B,,,,,5.59,,,,,,,<b>Liceul Tehnologic ”Sfântul Pantelimon”</b><br/>Tehnic/Liceal/Zi,<b>(241) Mecanică</b><br/>Limba română
B,,,,,9.77,,,,,,,"<b>Colegiul Naţional ""Sfântul Sava""</b><br/>Real/Liceal/Zi",<b>(101) Matematică-Informatică</b><br/>Limba română
B,,,,,9.87,,,,,,,"<b>Colegiul Naţional ""Sfântul Sava""</b><br/>Real/Liceal/Zi",<b>(103) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.66,,,,,,,"<b>Colegiul Naţional ""Sfântul Sava""</b><br/>Umanist/Liceal/Zi",<b>(104) Filologie</b><br/>Limba română
B,,,,,9.89,,,,,,,"<b>Colegiul Naţional ""Sfântul Sava""</b><br/>Real/Liceal/Zi",<b>(102) Matematică-Informatică</b><br/>Limba română
B,,,,,9.42,,,,,,,<b>Colegiul Național ”Iulia Hașdeu”</b><br/>Real/Liceal/Zi,<b>(190) Matematică-Informatică</b><br/>Limba română
B,,,,,9.47,,,,,,,<b>Colegiul Național ”Iulia Hașdeu”</b><br/>Real/Liceal/Zi,<b>(192) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,9.28,,,,,,,<b>Colegiul Național ”Iulia Hașdeu”</b><br/>Umanist/Liceal/Zi,<b>(193) Filologie</b><br/>Limba română
B,,,,,7.74,,,,,,,<b>Colegiul Național ”Iulia Hașdeu”</b><br/>Umanist/Liceal/Zi,<b>(194) Filologie</b><br/>Limba română
B,,,,,9.54,,,,,,,<b>Colegiul Național ”Iulia Hașdeu”</b><br/>Real/Liceal/Zi,<b>(191) Matematică-Informatică</b><br/>Limba română
B,,,,,9.35,,,,,,,<b>Colegiul Național ”Iulia Hașdeu”</b><br/>Umanist/Liceal/Zi,<b>(195) Filologie</b><br/>Limba română
B,,,,,7.97,,,,,,,<b>Liceul Teoretic ”Traian”</b><br/>Real/Liceal/Zi,<b>(229) Matematică-Informatică</b><br/>Limba română
B,,,,,7.90,,,,,,,<b>Liceul Teoretic ”Traian”</b><br/>Real/Liceal/Zi,<b>(230) Ştiinţe ale Naturii</b><br/>Limba română
B,,,,,8.11,,,,,,,<b>Liceul Teoretic ”Traian”</b><br/>Umanist/Liceal/Zi,<b>(231) Filologie</b><br/>Limba română
B,,,,,8.02,,,,,,,<b>Liceul Teoretic ”Traian”</b><br/>Umanist/Liceal/Zi,<b>(232) Ştiinţe Sociale</b><br/>Limba română
