ja,n,jp,s,sc,madm,mev,mabs,nro,nmate,lm,nlm,h,sp
CV,,,,,5.42,,,,,,,"<b>Liceul ""Kőrösi Csoma Sándor"" Covasna</b><br/>Real/Liceal/Zi",<b>(121) Ştiinţe ale Naturii</b><br/>Limba română
CV,,,,,5.90,,,,,,,"<b>Liceul Economic ""Berde Áron"" Sfântu Gheorghe</b><br/>Servicii/Liceal/Zi",<b>(122) Economic</b><br/>Limba maghiară
CV,,,,,5.53,,,,,,,"<b>Liceul Economic ""Berde Áron"" Sfântu Gheorghe</b><br/>Servicii/Liceal/Zi",<b>(123) Turism şi alimentaţie</b><br/>Limba maghiară
CV,,,,,5.30,,,,,,,"<b>Liceul Tehnologic ""Apor Péter"" Târgu Secuiesc</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(126) Agricultură</b><br/>Limba maghiară
CV,,,,,3.60,,,,,,,"<b>Liceul Tehnologic ""Apor Péter"" Târgu Secuiesc</b><br/>Servicii/Liceal/Zi",<b>(127) Economic</b><br/>Limba română
CV,,,,,4.60,,,,,,,"<b>Liceul Tehnologic ""Baróti Szabó Dávid"" Baraolt</b><br/>Real/Liceal/Zi",<b>(128) Matematică-Informatică</b><br/>Limba maghiară
CV,,,,,4.30,,,,,,,"<b>Liceul Tehnologic ""Baróti Szabó Dávid"" Baraolt</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(129) Protecţia mediului</b><br/>Limba maghiară
CV,,,,,6.23,,,,,,,"<b>Liceul Tehnologic ""Baróti Szabó Dávid"" Baraolt</b><br/>Real/Liceal/Zi",<b>(130) Ştiinţe ale Naturii</b><br/>Limba maghiară
CV,,,,,4.25,,,,,,,"<b>Liceul Tehnologic ""Baróti Szabó Dávid"" Baraolt</b><br/>Umanist/Liceal/Zi",<b>(131) Ştiinţe Sociale</b><br/>Limba maghiară
CV,,,,,2.37,,,,,,,"<b>Liceul Tehnologic ""Constantin Brâncuși"" Sfântu Gheorghe</b><br/>Servicii/Liceal/Zi",<b>(132) Comerţ</b><br/>Limba română
CV,,,,,5.73,,,,,,,"<b>Liceul Tehnologic ""Gábor Áron"" Târgu Secuiesc</b><br/>Tehnic/Liceal/Zi",<b>(134) Electronică automatizări</b><br/>Limba maghiară
CV,,,,,5.38,,,,,,,"<b>Liceul Tehnologic ""Gábor Áron"" Târgu Secuiesc</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(136) Silvicultură</b><br/>Limba maghiară
CV,,,,,4.12,,,,,,,"<b>Liceul Tehnologic ""Nicolae Bălcescu"" Întorsura Buzăului</b><br/>Tehnic/Liceal/Zi",<b>(137) Mecanică</b><br/>Limba română
CV,,,,,3.76,,,,,,,"<b>Liceul Tehnologic ""Puskás Tivadar"" Sfântu Gheorghe</b><br/>Tehnic/Liceal/Zi",<b>(138) Electric</b><br/>Limba maghiară
CV,,,,,4.51,,,,,,,"<b>Liceul Tehnologic ""Puskás Tivadar"" Sfântu Gheorghe</b><br/>Tehnic/Liceal/Zi",<b>(139) Mecanică</b><br/>Limba maghiară
CV,,,,,3.76,,,,,,,"<b>Liceul Tehnologic ""Puskás Tivadar"" Sfântu Gheorghe</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(140) Protecţia mediului</b><br/>Limba maghiară
CV,,,,,7.08,,,,,,,"<b>Liceul Teologic Reformat ""Dr. Csiha Kálmán"" Târgu Secuiesc</b><br/>Real/Liceal/Zi",<b>(142) Ştiinţe ale Naturii</b><br/>Limba maghiară
CV,,,,,7.15,,,,,,,<b>Liceul Teologic Reformat Sfântu Gheorghe</b><br/>Real/Liceal/Zi,<b>(144) Ştiinţe ale Naturii</b><br/>Limba maghiară
CV,,,,,7.65,,,,,,,"<b>Liceul Teoretic ""Mikes Kelemen"" Sfântu Gheorghe</b><br/>Real/Liceal/Zi",<b>(145) Matematică-Informatică</b><br/>Limba maghiară
CV,,,,,7.83,,,,,,,"<b>Liceul Teoretic ""Mikes Kelemen"" Sfântu Gheorghe</b><br/>Real/Liceal/Zi",<b>(146) Ştiinţe ale Naturii</b><br/>Limba maghiară
CV,,,,,7.18,,,,,,,"<b>Liceul Teoretic ""Mikes Kelemen"" Sfântu Gheorghe</b><br/>Umanist/Liceal/Zi",<b>(147) Ştiinţe Sociale</b><br/>Limba maghiară
CV,,,,,5.87,,,,,,,"<b>Liceul Teoretic ""Mircea Eliade"" Întorsura Buzăului</b><br/>Umanist/Liceal/Zi",<b>(148) Filologie</b><br/>Limba română
CV,,,,,7.20,,,,,,,"<b>Liceul Teoretic ""Mircea Eliade"" Întorsura Buzăului</b><br/>Real/Liceal/Zi",<b>(149) Matematică-Informatică</b><br/>Limba română
CV,,,,,4.61,,,,,,,"<b>Liceul Teoretic ""Mircea Eliade"" Întorsura Buzăului</b><br/>Real/Liceal/Zi",<b>(150) Ştiinţe ale Naturii</b><br/>Limba română
CV,,,,,4.22,,,,,,,"<b>Liceul Teoretic ""Mircea Eliade"" Întorsura Buzăului</b><br/>Umanist/Liceal/Zi",<b>(151) Ştiinţe Sociale</b><br/>Limba română
DB,,,,,5.80,,,,,,,<b>COLEGIUL ECONOMIC ”ION GHICA” TÂRGOVIȘTE</b><br/>Servicii/Liceal/Zi,<b>(101) Comerţ</b><br/>Limba română
DB,,,,,6.52,,,,,,,<b>COLEGIUL ECONOMIC ”ION GHICA” TÂRGOVIȘTE</b><br/>Servicii/Liceal/Zi,<b>(102) Economic</b><br/>Limba română
DB,,,,,5.75,,,,,,,<b>COLEGIUL ECONOMIC ”ION GHICA” TÂRGOVIȘTE</b><br/>Servicii/Liceal/Zi,<b>(103) Turism şi alimentaţie</b><br/>Limba română
DB,,,,,8.12,,,,,,,<b>COLEGIUL NAȚIONAL PEDAGOGIC ”CONSTANTIN CANTACUZINO” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(105) Filologie</b><br/>Limba română
DB,,,,,8.75,,,,,,,<b>COLEGIUL NAȚIONAL PEDAGOGIC ”CONSTANTIN CANTACUZINO” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(106) Matematică-Informatică</b><br/>Limba română
DB,,,,,8.35,,,,,,,<b>COLEGIUL NAȚIONAL PEDAGOGIC ”CONSTANTIN CANTACUZINO” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(108) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,8.07,,,,,,,<b>COLEGIUL NAȚIONAL PEDAGOGIC ”CONSTANTIN CANTACUZINO” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(109) Ştiinţe Sociale</b><br/>Limba română
DB,,,,,8.05,,,,,,,<b>COLEGIUL NAȚIONAL ”CONSTANTIN CARABELLA” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(110) Filologie</b><br/>Limba română
DB,,,,,8.85,,,,,,,<b>COLEGIUL NAȚIONAL ”CONSTANTIN CARABELLA” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(111) Matematică-Informatică</b><br/>Limba română
DB,,,,,8.90,,,,,,,<b>COLEGIUL NAȚIONAL ”CONSTANTIN CARABELLA” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(112) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,8.00,,,,,,,<b>COLEGIUL NAȚIONAL ”IENĂCHIȚĂ VĂCĂRESCU” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(113) Filologie</b><br/>Limba română
DB,,,,,7.92,,,,,,,<b>COLEGIUL NAȚIONAL ”IENĂCHIȚĂ VĂCĂRESCU” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(114) Filologie</b><br/>Limba română
DB,,,,,8.32,,,,,,,<b>COLEGIUL NAȚIONAL ”IENĂCHIȚĂ VĂCĂRESCU” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(115) Matematică-Informatică</b><br/>Limba română
DB,,,,,8.02,,,,,,,<b>COLEGIUL NAȚIONAL ”IENĂCHIȚĂ VĂCĂRESCU” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(116) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,7.85,,,,,,,<b>COLEGIUL NAȚIONAL ”IENĂCHIȚĂ VĂCĂRESCU” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(117) Ştiinţe Sociale</b><br/>Limba română
DB,,,,,4.67,,,,,,,<b>COLEGIUL NAȚIONAL ”ION LUCA CARAGIALE” MORENI</b><br/>Umanist/Liceal/Zi,<b>(118) Filologie</b><br/>Limba română
DB,,,,,6.02,,,,,,,<b>COLEGIUL NAȚIONAL ”ION LUCA CARAGIALE” MORENI</b><br/>Real/Liceal/Zi,<b>(119) Matematică-Informatică</b><br/>Limba română
DB,,,,,3.95,,,,,,,<b>COLEGIUL NAȚIONAL ”ION LUCA CARAGIALE” MORENI</b><br/>Real/Liceal/Zi,<b>(120) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,4.70,,,,,,,<b>COLEGIUL NAȚIONAL ”ION LUCA CARAGIALE” MORENI</b><br/>Umanist/Liceal/Zi,<b>(121) Ştiinţe Sociale</b><br/>Limba română
DB,,,,,6.50,,,,,,,<b>COLEGIUL NAȚIONAL ”NICOLAE TITULESCU” PUCIOASA</b><br/>Umanist/Liceal/Zi,<b>(122) Filologie</b><br/>Limba română
DB,,,,,3.25,,,,,,,<b>COLEGIUL NAȚIONAL ”NICOLAE TITULESCU” PUCIOASA</b><br/>Real/Liceal/Zi,<b>(123) Matematică-Informatică</b><br/>Limba română
DB,,,,,5.22,,,,,,,<b>COLEGIUL NAȚIONAL ”NICOLAE TITULESCU” PUCIOASA</b><br/>Real/Liceal/Zi,<b>(124) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,7.77,,,,,,,<b>COLEGIUL NAȚIONAL ”VLADIMIR STREINU” GĂEȘTI</b><br/>Umanist/Liceal/Zi,<b>(125) Filologie</b><br/>Limba română
DB,,,,,6.35,,,,,,,<b>COLEGIUL NAȚIONAL ”VLADIMIR STREINU” GĂEȘTI</b><br/>Real/Liceal/Zi,<b>(126) Matematică-Informatică</b><br/>Limba română
DB,,,,,6.75,,,,,,,<b>COLEGIUL NAȚIONAL ”VLADIMIR STREINU” GĂEȘTI</b><br/>Real/Liceal/Zi,<b>(127) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,7.25,,,,,,,<b>COLEGIUL NAȚIONAL ”VLADIMIR STREINU” GĂEȘTI</b><br/>Umanist/Liceal/Zi,<b>(128) Ştiinţe Sociale</b><br/>Limba română
DB,,,,,2.90,,,,,,,<b>LICEUL TEHNOLOGIC DE PETROL MORENI</b><br/>Tehnic/Liceal/Zi,<b>(134) Mecanică</b><br/>Limba română
DB,,,,,3.17,,,,,,,<b>LICEUL TEHNOLOGIC DE PETROL MORENI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(135) Protecţia mediului</b><br/>Limba română
DB,,,,,1.90,,,,,,,<b>LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO TÂRGOVIȘTE</b><br/>Tehnic/Liceal/Zi,<b>(138) Electric</b><br/>Limba română
DB,,,,,2.55,,,,,,,<b>LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO TÂRGOVIȘTE</b><br/>Tehnic/Liceal/Zi,<b>(139) Mecanică</b><br/>Limba română
DB,,,,,2.00,,,,,,,<b>LICEUL TEHNOLOGIC NUCET</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(140) Industrie alimentară</b><br/>Limba română
DB,,,,,2.80,,,,,,,<b>LICEUL TEHNOLOGIC PUCIOASA</b><br/>Servicii/Liceal/Zi,<b>(142) Turism şi alimentaţie</b><br/>Limba română
DB,,,,,3.77,,,,,,,<b>LICEUL TEHNOLOGIC VOINEȘTI</b><br/>Umanist/Liceal/Zi,<b>(143) Ştiinţe Sociale</b><br/>Limba română
DB,,,,,2.47,,,,,,,<b>LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCOVEANU” TÂRGOVIȘTE</b><br/>Tehnic/Liceal/Zi,<b>(144) Electronică automatizări</b><br/>Limba română
DB,,,,,3.85,,,,,,,<b>LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCOVEANU” TÂRGOVIȘTE</b><br/>Tehnic/Liceal/Zi,<b>(145) Producţie media</b><br/>Limba română
DB,,,,,2.55,,,,,,,<b>LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCOVEANU” TÂRGOVIȘTE</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(146) Protecţia mediului</b><br/>Limba română
DB,,,,,2.00,,,,,,,<b>LICEUL TEHNOLOGIC ”DR.C. ANGELESCU” GĂEȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(150) Industrie alimentară</b><br/>Limba română
DB,,,,,5.22,,,,,,,<b>LICEUL TEHNOLOGIC ”GOGA IONESCU” TITU</b><br/>Servicii/Liceal/Zi,<b>(151) Economic</b><br/>Limba română
DB,,,,,4.12,,,,,,,<b>LICEUL TEHNOLOGIC ”GOGA IONESCU” TITU</b><br/>Tehnic/Liceal/Zi,<b>(152) Electronică automatizări</b><br/>Limba română
DB,,,,,3.17,,,,,,,<b>LICEUL TEHNOLOGIC ”GOGA IONESCU” TITU</b><br/>Tehnic/Liceal/Zi,<b>(153) Mecanică</b><br/>Limba română
DB,,,,,4.67,,,,,,,<b>LICEUL TEHNOLOGIC ”GOGA IONESCU” TITU</b><br/>Servicii/Liceal/Zi,<b>(156) Turism şi alimentaţie</b><br/>Limba română
DB,,,,,4.02,,,,,,,<b>LICEUL TEHNOLOGIC ”IORDACHE GOLESCU” GĂEȘTI</b><br/>Tehnic/Liceal/Zi,<b>(157) Electric</b><br/>Limba română
DB,,,,,2.65,,,,,,,<b>LICEUL TEHNOLOGIC ”IORDACHE GOLESCU” GĂEȘTI</b><br/>Tehnic/Liceal/Zi,<b>(158) Electromecanică</b><br/>Limba română
DB,,,,,4.82,,,,,,,<b>LICEUL TEHNOLOGIC ”IORDACHE GOLESCU” GĂEȘTI</b><br/>Tehnic/Liceal/Zi,<b>(159) Electronică automatizări</b><br/>Limba română
DB,,,,,1.95,,,,,,,<b>LICEUL TEHNOLOGIC ”IORDACHE GOLESCU” GĂEȘTI</b><br/>Tehnic/Liceal/Zi,<b>(160) Mecanică</b><br/>Limba română
DB,,,,,5.65,,,,,,,<b>LICEUL TEHNOLOGIC ”IORDACHE GOLESCU” GĂEȘTI</b><br/>Tehnic/Liceal/Zi,<b>(161) Producţie media</b><br/>Limba română
DB,,,,,5.52,,,,,,,<b>LICEUL TEHNOLOGIC ”MARIN GRIGORE NĂSTASE” TĂRTĂȘEȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(162) Protecţia mediului</b><br/>Limba română
DB,,,,,3.22,,,,,,,<b>LICEUL TEHNOLOGIC ”NICOLAE CIORĂNESCU” TÂRGOVIȘTE</b><br/>Tehnic/Liceal/Zi,<b>(163) Electronică automatizări</b><br/>Limba română
DB,,,,,3.07,,,,,,,<b>LICEUL TEHNOLOGIC ”NICOLAE CIORĂNESCU” TÂRGOVIȘTE</b><br/>Tehnic/Liceal/Zi,<b>(164) Mecanică</b><br/>Limba română
DB,,,,,2.92,,,,,,,<b>LICEUL TEHNOLOGIC ”UDREA BĂLEANU” BĂLENI</b><br/>Real/Liceal/Zi,<b>(167) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,7.07,,,,,,,<b>LICEUL TEORETIC ”IANCU C VISSARION” TITU</b><br/>Umanist/Liceal/Zi,<b>(168) Filologie</b><br/>Limba română
DB,,,,,5.27,,,,,,,<b>LICEUL TEORETIC ”IANCU C VISSARION” TITU</b><br/>Real/Liceal/Zi,<b>(169) Matematică-Informatică</b><br/>Limba română
DB,,,,,6.50,,,,,,,<b>LICEUL TEORETIC ”IANCU C VISSARION” TITU</b><br/>Real/Liceal/Zi,<b>(170) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,2.50,,,,,,,<b>LICEUL TEORETIC ”ION GHICA” RĂCARI</b><br/>Umanist/Liceal/Zi,<b>(171) Filologie</b><br/>Limba română
DB,,,,,3.90,,,,,,,<b>LICEUL TEORETIC ”ION GHICA” RĂCARI</b><br/>Real/Liceal/Zi,<b>(172) Matematică-Informatică</b><br/>Limba română
DB,,,,,6.75,,,,,,,<b>LICEUL TEORETIC ”ION HELIADE RĂDULESCU” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(173) Filologie</b><br/>Limba română
DB,,,,,5.20,,,,,,,<b>LICEUL TEORETIC ”ION HELIADE RĂDULESCU” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(174) Matematică-Informatică</b><br/>Limba română
DB,,,,,5.35,,,,,,,<b>LICEUL TEORETIC ”ION HELIADE RĂDULESCU” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(175) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,6.10,,,,,,,<b>LICEUL TEORETIC ”ION HELIADE RĂDULESCU” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(176) Ştiinţe Sociale</b><br/>Limba română
DB,,,,,3.32,,,,,,,<b>LICEUL TEORETIC ”MIHAI VITEAZUL” VIȘINA</b><br/>Umanist/Liceal/Zi,<b>(177) Filologie</b><br/>Limba română
DB,,,,,2.15,,,,,,,<b>LICEUL TEORETIC ”MIHAI VITEAZUL” VIȘINA</b><br/>Real/Liceal/Zi,<b>(178) Matematică-Informatică</b><br/>Limba română
DB,,,,,7.40,,,,,,,<b>LICEUL TEORETIC ”PETRU CERCEL” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(179) Filologie</b><br/>Limba română
DB,,,,,7.05,,,,,,,<b>LICEUL TEORETIC ”PETRU CERCEL” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(180) Matematică-Informatică</b><br/>Limba română
DB,,,,,7.05,,,,,,,<b>LICEUL TEORETIC ”PETRU CERCEL” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(181) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,4.22,,,,,,,<b>LICEUL ”AUREL RAINU” FIENI</b><br/>Servicii/Liceal/Zi,<b>(182) Economic</b><br/>Limba română
DB,,,,,5.07,,,,,,,<b>LICEUL ”AUREL RAINU” FIENI</b><br/>Umanist/Liceal/Zi,<b>(183) Filologie</b><br/>Limba română
DB,,,,,4.45,,,,,,,<b>LICEUL ”AUREL RAINU” FIENI</b><br/>Real/Liceal/Zi,<b>(184) Matematică-Informatică</b><br/>Limba română
DB,,,,,2.80,,,,,,,<b>LICEUL ”AUREL RAINU” FIENI</b><br/>Real/Liceal/Zi,<b>(185) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,5.45,,,,,,,<b>LICEUL ”VOIEVODUL MIRCEA” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(186) Filologie</b><br/>Limba română
DB,,,,,4.47,,,,,,,<b>LICEUL ”VOIEVODUL MIRCEA” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(187) Matematică-Informatică</b><br/>Limba română
DB,,,,,3.57,,,,,,,<b>LICEUL ”VOIEVODUL MIRCEA” TÂRGOVIȘTE</b><br/>Tehnic/Liceal/Zi,<b>(188) Mecanică</b><br/>Limba română
DB,,,,,4.17,,,,,,,<b>LICEUL ”VOIEVODUL MIRCEA” TÂRGOVIȘTE</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(189) Protecţia mediului</b><br/>Limba română
DB,,,,,4.60,,,,,,,<b>LICEUL ”VOIEVODUL MIRCEA” TÂRGOVIȘTE</b><br/>Real/Liceal/Zi,<b>(191) Ştiinţe ale Naturii</b><br/>Limba română
DB,,,,,5.02,,,,,,,<b>LICEUL ”VOIEVODUL MIRCEA” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(192) Ştiinţe Sociale</b><br/>Limba română
DB,,,,,5.37,,,,,,,<b>SEMINARUL TEOLOGIC ORTODOX ”SF. IOAN GURĂ DE AUR” TÂRGOVIȘTE</b><br/>Umanist/Liceal/Zi,<b>(193) Filologie</b><br/>Limba română
DJ,,,,,5.07,,,,,,,"<b>COLEGIUL ECONOMIC ""GHEORGHE CHITU"" CRAIOVA</b><br/>Servicii/Liceal/Zi",<b>(101) Comerţ</b><br/>Limba română
DJ,,,,,2.57,,,,,,,"<b>COLEGIUL ECONOMIC ""GHEORGHE CHITU"" CRAIOVA</b><br/>Servicii/Liceal/Zi",<b>(102) Economic</b><br/>Limba română
DJ,,,,,4.12,,,,,,,"<b>COLEGIUL ECONOMIC ""GHEORGHE CHITU"" CRAIOVA</b><br/>Servicii/Liceal/Zi",<b>(103) Turism şi alimentaţie</b><br/>Limba română
DJ,,,,,8.82,,,,,,,"<b>COLEGIUL NATIONAL ""CAROL I"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(104) Filologie</b><br/>Limba română
DJ,,,,,8.50,,,,,,,"<b>COLEGIUL NATIONAL ""CAROL I"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(105) Filologie</b><br/>Limba română
DJ,,,,,8.57,,,,,,,"<b>COLEGIUL NATIONAL ""CAROL I"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(106) Filologie</b><br/>Limba română
DJ,,,,,8.97,,,,,,,"<b>COLEGIUL NATIONAL ""CAROL I"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(107) Matematică-Informatică</b><br/>Limba română
DJ,,,,,9.15,,,,,,,"<b>COLEGIUL NATIONAL ""CAROL I"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(108) Ştiinţe ale Naturii</b><br/>Limba română
DJ,,,,,8.90,,,,,,,"<b>COLEGIUL NATIONAL ""CAROL I"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(110) Matematică-Informatică</b><br/>Limba română
DJ,,,,,8.90,,,,,,,"<b>COLEGIUL NATIONAL ""ELENA CUZA"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(111) Filologie</b><br/>Limba română
DJ,,,,,9.05,,,,,,,"<b>COLEGIUL NATIONAL ""ELENA CUZA"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(112) Filologie</b><br/>Limba română
DJ,,,,,8.45,,,,,,,"<b>COLEGIUL NATIONAL ""ELENA CUZA"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(113) Filologie</b><br/>Limba română
DJ,,,,,8.52,,,,,,,"<b>COLEGIUL NATIONAL ""ELENA CUZA"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(114) Filologie</b><br/>Limba română
DJ,,,,,8.85,,,,,,,"<b>COLEGIUL NATIONAL ""ELENA CUZA"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(115) Matematică-Informatică</b><br/>Limba română
DJ,,,,,9.10,,,,,,,"<b>COLEGIUL NATIONAL ""ELENA CUZA"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(116) Ştiinţe ale Naturii</b><br/>Limba română
DJ,,,,,8.72,,,,,,,"<b>COLEGIUL NATIONAL ""ELENA CUZA"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(117) Ştiinţe ale Naturii</b><br/>Limba română
DJ,,,,,8.80,,,,,,,"<b>COLEGIUL NATIONAL ""FRATII BUZESTI"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(118) Filologie</b><br/>Limba română
DJ,,,,,8.92,,,,,,,"<b>COLEGIUL NATIONAL ""FRATII BUZESTI"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(119) Matematică-Informatică</b><br/>Limba română
DJ,,,,,9.32,,,,,,,"<b>COLEGIUL NATIONAL ""FRATII BUZESTI"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(120) Matematică-Informatică</b><br/>Limba română
DJ,,,,,8.60,,,,,,,"<b>COLEGIUL NATIONAL ""FRATII BUZESTI"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(121) Matematică-Informatică</b><br/>Limba română
DJ,,,,,8.50,,,,,,,"<b>COLEGIUL NATIONAL ""FRATII BUZESTI"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(122) Matematică-Informatică</b><br/>Limba română
DJ,,,,,9.67,,,,,,,"<b>COLEGIUL NATIONAL ""FRATII BUZESTI"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(123) Ştiinţe ale Naturii</b><br/>Limba română
DJ,,,,,8.60,,,,,,,"<b>COLEGIUL NATIONAL ""FRATII BUZESTI"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(124) Ştiinţe Sociale</b><br/>Limba română
DJ,,,,,8.40,,,,,,,"<b>COLEGIUL NATIONAL ""NICOLAE TITULESCU"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(125) Filologie</b><br/>Limba română
DJ,,,,,8.37,,,,,,,"<b>COLEGIUL NATIONAL ""NICOLAE TITULESCU"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(126) Matematică-Informatică</b><br/>Limba română
DJ,,,,,8.25,,,,,,,"<b>COLEGIUL NATIONAL ""NICOLAE TITULESCU"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(128) Ştiinţe ale Naturii</b><br/>Limba română
DJ,,,,,8.25,,,,,,,"<b>COLEGIUL NATIONAL ""NICOLAE TITULESCU"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(129) Ştiinţe Sociale</b><br/>Limba română
DJ,,,,,8.65,,,,,,,"<b>COLEGIUL NATIONAL PEDAGOGIC ""STEFAN VELOVAN"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(131) Filologie</b><br/>Limba română
DJ,,,,,8.72,,,,,,,"<b>COLEGIUL NATIONAL PEDAGOGIC ""STEFAN VELOVAN"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(132) Matematică-Informatică</b><br/>Limba română
DJ,,,,,8.72,,,,,,,"<b>COLEGIUL NATIONAL PEDAGOGIC ""STEFAN VELOVAN"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(134) Ştiinţe ale Naturii</b><br/>Limba română
DJ,,,,,6.12,,,,,,,"<b>COLEGIUL ""STEFAN ODOBLEJA"" CRAIOVA</b><br/>Tehnic/Liceal/Zi",<b>(136) Electric</b><br/>Limba română
DJ,,,,,5.87,,,,,,,"<b>COLEGIUL ""STEFAN ODOBLEJA"" CRAIOVA</b><br/>Tehnic/Liceal/Zi",<b>(137) Electromecanică</b><br/>Limba română
DJ,,,,,7.55,,,,,,,"<b>COLEGIUL ""STEFAN ODOBLEJA"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(138) Filologie</b><br/>Limba română
DJ,,,,,7.12,,,,,,,"<b>COLEGIUL ""STEFAN ODOBLEJA"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(139) Matematică-Informatică</b><br/>Limba română
DJ,,,,,6.32,,,,,,,"<b>COLEGIUL ""STEFAN ODOBLEJA"" CRAIOVA</b><br/>Tehnic/Liceal/Zi",<b>(140) Mecanică</b><br/>Limba română
DJ,,,,,7.35,,,,,,,"<b>COLEGIUL ""STEFAN ODOBLEJA"" CRAIOVA</b><br/>Real/Liceal/Zi",<b>(141) Ştiinţe ale Naturii</b><br/>Limba română
DJ,,,,,6.97,,,,,,,"<b>LICEUL ""CHARLES LAUGIER"" CRAIOVA</b><br/>Umanist/Liceal/Zi",<b>(142) Filologie</b><br/>Limba română
